date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2018-03-20,35.4408,35.6162,35.1923,35.4018,19255999,19255999,0,0,35.4174,"Mar 20, 18",0.37289713102357075
2018-03-21,35.5577,35.7916,35.2752,35.3434,18094250,18094250,-0.058467,-0.165,35.4268,"Mar 21, 18",0.3706323537395972
2018-03-22,35.1095,35.2199,34.5638,34.6905,20962742,20962742,-0.652883,-1.847,34.88,"Mar 22, 18",0.34531260906996764
2018-03-23,34.5833,34.593,33.5601,33.6088,27880166,27880166,-1.0816,-3.118,34.0008,"Mar 23, 18",0.30336381475362795
2018-03-26,34.0376,34.252,33.4432,34.1448,23649364,23649364,0.535948,1.595,33.9324,"Mar 26, 18",0.32415012681201555
2018-03-27,34.2812,34.6515,33.8914,34.1156,27357878,27357878,-0.029233,-0.086,34.2677,"Mar 27, 18",0.32301773817002893
2018-03-28,34.2812,34.8951,34.2227,34.3981,24999735,24999735,0.282591,0.828,34.5032,"Mar 28, 18",0.3339732104769217
2018-03-29,34.6125,34.7636,34.174,34.5833,23533906,23533906,0.185146,0.538,34.4767,"Mar 29, 18",0.3411553466582901
2018-04-02,34.5151,34.8269,33.8719,34.1545,26872193,26872193,-0.428758,-1.24,34.2794,"Apr 2, 18",0.32452629701157976
2018-04-03,34.213,34.822,34.0279,34.7684,20254152,20254152,0.613904,1.797,34.5088,"Apr 3, 18",0.3483336047963639
2018-04-04,34.4176,35.3044,34.3397,35.2069,20882990,20882990,0.438503,1.261,34.8697,"Apr 4, 18",0.36533882464263817
2018-04-05,34.7587,35.0827,34.6271,34.8172,24460903,24460903,-0.38978,-1.107,34.8755,"Apr 5, 18",0.35022608992406784
2018-04-06,34.6515,34.9536,33.9986,34.2715,21146274,21146274,-0.545693,-1.567,34.4208,"Apr 6, 18",0.3290636076661161
2018-04-09,34.3981,35.0121,34.3202,34.5541,19409229,19409229,0.28259,0.825,34.704,"Apr 9, 18",0.34002295801630317
2018-04-10,35.0803,35.1777,34.8074,35.0315,19884249,19884249,0.477481,1.382,35.0307,"Apr 10, 18",0.35853673670412856
2018-04-11,34.8172,35.1485,34.6807,34.8756,13168781,13168781,-0.155912,-0.445,34.9194,"Apr 11, 18",0.3524908672080414
2018-04-12,35.1095,35.5675,35.051,35.3921,22597698,22597698,0.516461,1.481,35.4053,"Apr 12, 18",0.37252096082400654
2018-04-13,35.4798,35.5675,35.2069,35.3921,16863666,16863666,0,0,35.4014,"Apr 13, 18",0.37252096082400654
2018-04-16,35.5675,35.7916,35.4603,35.5967,15116082,15116082,0.204634,0.578,35.6189,"Apr 16, 18",0.38045543740450305
2018-04-17,35.8111,35.8403,35.3434,35.4018,16769973,16769973,-0.19489,-0.547,35.4608,"Apr 17, 18",0.37289713102357075
2018-04-18,35.4506,35.6552,35.358,35.5577,13901830,13901830,0.155911,0.44,35.5384,"Apr 18, 18",0.3789430005196576
2018-04-19,35.4603,35.7526,35.3434,35.5967,15784274,15784274,0.038979,0.11,35.5458,"Apr 19, 18",0.38045543740450305
2018-04-20,35.5675,35.8501,35.5383,35.6942,21225750,21225750,0.097446,0.274,35.6722,"Apr 20, 18",0.3842365296166167
2018-04-23,35.7331,35.9475,35.6649,35.8598,24080746,24080746,0.165655,0.464,35.8239,"Apr 23, 18",0.3906585693122677
2018-04-24,35.967,36.3129,35.8257,36.1132,25717648,25717648,0.253358,0.707,36.084,"Apr 24, 18",0.40048553102046824
2018-04-25,35.9768,36.0937,35.5772,35.7429,24728084,24728084,-0.370291,-1.025,35.7724,"Apr 25, 18",0.38612513670102605
2018-04-26,35.8598,36.1522,35.8111,35.9085,19360179,19360179,0.165656,0.463,35.9777,"Apr 26, 18",0.39254717639667713
2018-04-27,35.8403,36.1619,35.7624,36.0547,13686126,13686126,0.146168,0.407,36.0502,"Apr 27, 18",0.3982168756932001
2018-04-30,36.1814,36.2301,35.47,35.6747,26846133,26846133,-0.380036,-1.054,35.8718,"Apr 30, 18",0.38348031117419396
2018-05-01,34.671,35.1241,33.755,34.4956,48650997,48650997,-1.1791,-3.305,34.309,"May 1, 18",0.3377543026890353
2018-05-02,34.2715,34.4664,33.8573,33.9986,28036345,28036345,-0.496971,-1.441,34.1326,"May 2, 18",0.3184804275154929
2018-05-03,33.9304,33.9889,33.5406,33.8719,22312983,22312983,-0.126678,-0.373,33.786,"May 3, 18",0.31356694666139234
2018-05-04,33.6771,34.1009,33.4919,33.9499,18781706,18781706,0.077956,0.23,33.8644,"May 4, 18",0.31659182043108325
2018-05-07,33.9012,34.2325,33.8232,34.0376,20474368,20474368,0.087702,0.258,34.0748,"May 7, 18",0.31999286440033803
2018-05-08,34.0181,34.1935,33.8232,34.0863,26821265,26821265,0.048722,0.143,34.0611,"May 8, 18",0.32188147148474766
2018-05-09,34.1253,34.5005,33.9791,34.2715,19383496,19383496,0.185146,0.543,34.2197,"May 9, 18",0.3290636076661161
2018-05-10,34.4387,34.7438,34.3305,34.4781,29323229,29323229,0.20662,0.603,34.4902,"May 10, 18",0.3370756451125019
2018-05-11,34.5666,34.9897,34.5076,34.9307,20512293,20512293,0.452624,1.313,34.8382,"May 11, 18",0.35462766906329746
2018-05-14,34.9405,35.3489,34.921,35.2849,20384294,20384294,0.354227,1.014,35.2509,"May 14, 18",0.368363698412329
2018-05-15,35.1865,35.2013,34.911,35.1177,18354536,18354536,-0.167274,-0.474,35.0637,"May 15, 18",0.36187961002396624
2018-05-16,35.157,35.2997,34.9996,35.1078,20750225,20750225,-0.009839,-0.028,35.1464,"May 16, 18",0.3614956837378131
2018-05-17,35.0586,35.2062,34.8717,35.1373,12354300,12354300,0.029518,0.084,35.0848,"May 17, 18",0.3626397065096836
2018-05-18,35.0389,35.1767,34.8618,35.0685,14928519,14928519,-0.068878,-0.196,35.0682,"May 18, 18",0.3599716127230844
2018-05-21,35.1373,35.2948,34.9504,35.2259,16890829,16890829,0.157435,0.449,35.1789,"May 21, 18",0.3660756528685887
2018-05-22,35.2259,35.5112,35.1177,35.1472,13735575,13735575,-0.078717,-0.223,35.3099,"May 22, 18",0.3630236327958364
2018-05-23,35.1078,35.4571,35.0586,35.3932,19315552,19315552,0.24599,0.7,35.3275,"May 23, 18",0.37256361930024584
2018-05-24,35.3833,35.5112,35.1964,35.3145,16625330,16625330,-0.078716,-0.222,35.3276,"May 24, 18",0.3695115992274938
2018-05-25,35.2456,35.344,34.9742,35.1078,14236565,14236565,-0.206632,-0.585,35.0954,"May 25, 18",0.3614956837378131
2018-05-29,34.8028,35.157,34.7536,35.1275,26735896,26735896,0.019679,0.056,34.9895,"May 29, 18",0.36225965826682477
2018-05-30,35.3735,35.6687,35.3243,35.4719,27603229,27603229,0.344387,0.98,35.5135,"May 30, 18",0.37561563937299786
2018-05-31,35.3735,35.6195,35.3145,35.3538,29341995,29341995,-0.118076,-0.333,35.4595,"May 31, 18",0.3710356702422225
2018-06-01,35.6785,35.7031,35.5309,35.6687,21200222,21200222,0.314868,0.891,35.6172,"Jun 1, 18",0.38324762857652545
2018-06-04,35.8261,35.9737,35.649,35.8655,18041056,18041056,0.196794,0.552,35.839,"Jun 4, 18",0.39087961778005276
2018-06-05,35.9245,36.0524,35.7572,35.8556,20375797,20375797,-0.00984,-0.027,35.9057,"Jun 5, 18",0.3904956914938999
2018-06-06,35.8114,35.9836,35.6096,35.7966,18375821,18375821,-0.059038,-0.165,35.8242,"Jun 6, 18",0.3882076459501593
2018-06-07,35.9048,36.0032,35.7868,35.9048,16208120,16208120,0.108236,0.302,35.8991,"Jun 7, 18",0.3924036887947817
2018-06-08,35.9442,36.1164,35.8655,36.0819,15610786,15610786,0.177113,0.493,36.0422,"Jun 8, 18",0.39927170346929736
2018-06-11,36.2099,36.2099,35.6982,35.7179,18506278,18506278,-0.364066,-1.009,35.8864,"Jun 11, 18",0.38515562587740726
2018-06-12,35.8064,35.8114,35.5654,35.7179,15533095,15533095,0,0,35.6959,"Jun 12, 18",0.38515562587740726
2018-06-13,35.7868,35.9245,35.6195,35.6392,15207986,15207986,-0.078717,-0.22,35.7565,"Jun 13, 18",0.38210360580465524
2018-06-14,35.6392,35.8015,35.467,35.5801,18936803,18936803,-0.059038,-0.166,35.5867,"Jun 14, 18",0.3798116822176203
2018-06-15,35.6096,35.8064,35.4571,35.7769,46638490,46638490,0.196793,0.553,35.6999,"Jun 15, 18",0.3874436714211476
2018-06-18,35.5506,35.6392,35.157,35.5801,22906545,22906545,-0.196793,-0.55,35.4229,"Jun 18, 18",0.3798116822176203
2018-06-19,35.3145,35.7769,35.2948,35.6392,17537628,17537628,0.059038,0.166,35.6121,"Jun 19, 18",0.38210360580465524
2018-06-20,35.708,35.9934,35.6293,35.8753,20260245,20260245,0.236151,0.663,35.8732,"Jun 20, 18",0.39125966602291157
2018-06-21,35.6884,35.7769,35.5703,35.7179,16027644,16027644,-0.157434,-0.439,35.6578,"Jun 21, 18",0.38515562587740726
2018-06-22,35.9048,36.0475,35.8114,35.9245,26613610,26613610,0.206632,0.579,35.9204,"Jun 22, 18",0.3931676633237934
2018-06-25,35.7376,35.8753,35.5555,35.7966,19378054,19378054,-0.127915,-0.356,35.7378,"Jun 25, 18",0.3882076459501593
2018-06-26,35.8163,35.9983,35.7179,35.7966,24131903,24131903,0,0,35.8514,"Jun 26, 18",0.3882076459501593
2018-06-27,35.7179,35.9639,35.5998,35.6293,27890386,27890386,-0.167274,-0.467,35.7166,"Jun 27, 18",0.3817196795185021
2018-06-28,35.5309,35.8999,35.5309,35.7769,15660460,15660460,0.147595,0.414,35.756,"Jun 28, 18",0.3874436714211476
2018-06-29,35.8655,35.9934,35.6982,35.6982,19934906,19934906,-0.078718,-0.22,35.8109,"Jun 29, 18",0.3843916513483956
2018-07-02,35.4227,35.7868,35.4227,35.7474,13810581,13810581,0.049199,0.138,35.6325,"Jul 2, 18",0.3862996486492774
2018-07-03,35.8064,35.9934,35.6588,35.7671,9115864,9115864,0.019679,0.055,35.8477,"Jul 3, 18",0.3870636231782891
2018-07-05,35.954,36.3181,35.9245,36.2787,19346445,19346445,0.511661,1.431,36.1837,"Jul 5, 18",0.406903692672825
2018-07-06,36.4067,36.6428,36.2837,36.5149,22547897,22547897,0.236151,0.651,36.5179,"Jul 6, 18",0.4160636309343756
2018-07-09,36.6723,36.8691,36.4165,36.5641,21185382,21185382,0.049198,0.135,36.6352,"Jul 9, 18",0.4179716282352577
2018-07-10,36.7018,36.8986,36.6034,36.8298,19216190,19216190,0.265671,0.727,36.7944,"Jul 10, 18",0.4282755892686785
2018-07-11,36.6526,36.8052,36.5641,36.6133,16883598,16883598,-0.216472,-0.588,36.6561,"Jul 11, 18",0.41987962553613956
2018-07-12,36.8101,36.9577,36.6133,36.9183,16105203,16105203,0.305029,0.833,36.8602,"Jul 12, 18",0.4317076575842893
2018-07-13,36.8986,36.9872,36.6231,36.9282,14456705,14456705,0.009839,0.027,36.8595,"Jul 13, 18",0.43209158387044216
2018-07-16,36.879,36.9429,36.692,36.7806,16972210,16972210,-0.147594,-0.4,36.7777,"Jul 16, 18",0.42636759196779667
2018-07-17,36.8593,37.1643,36.8494,37.0462,14933586,14933586,0.26567,0.722,37.0331,"Jul 17, 18",0.43666767495792314
2018-07-18,36.9872,37.1249,36.879,37.0561,19737628,19737628,0.00984,0.027,37.0192,"Jul 18, 18",0.43705160124407627
2018-07-19,36.8494,36.997,36.7117,36.7609,15746527,15746527,-0.295189,-0.797,36.8108,"Jul 19, 18",0.425603617438785
2018-07-20,36.6034,36.7314,36.5247,36.7314,14793271,14793271,-0.02952,-0.08,36.6474,"Jul 20, 18",0.42445959466691485
2018-07-23,36.7412,36.9085,36.5444,36.6133,19784700,19784700,-0.118075,-0.321,36.6528,"Jul 23, 18",0.41987962553613956
2018-07-24,36.7707,37.1446,36.6674,37.0954,16892601,16892601,0.482142,1.317,36.9388,"Jul 24, 18",0.43857567225880495
2018-07-25,37.0659,37.4595,36.9577,37.3808,16266376,16266376,0.285349,0.769,37.2315,"Jul 25, 18",0.4496436078212377
2018-07-26,37.43,37.7547,37.43,37.5481,23567896,23567896,0.167274,0.447,37.5854,"Jul 26, 18",0.45613157425289486
2018-07-27,37.489,37.8629,37.4595,37.794,21018251,21018251,0.245991,0.655,37.755,"Jul 27, 18",0.46566768271400966
2018-07-30,37.7448,38.0597,37.5677,37.9712,20855309,20855309,0.177114,0.469,37.9585,"Jul 30, 18",0.4725395754318202
2018-07-31,37.5973,39.3487,37.5284,39.2897,48232784,48232784,1.3185,3.472,38.9586,"Jul 31, 18",0.5236715762694776
2018-08-01,38.9945,39.6734,38.9059,39.6242,31057499,31057499,0.334547,0.851,39.3679,"Aug 1, 18",0.5366436310894975
2018-08-02,39.3166,39.912,39.2322,39.3464,30246188,30246188,-0.277856,-0.701,39.5713,"Aug 2, 18",0.525870426817445
2018-08-03,39.3166,40.3486,39.1876,40.2295,25966165,25966165,0.883185,2.245,40.0458,"Aug 3, 18",0.5601174271509567
2018-08-06,40.0472,40.9043,40.0212,40.7257,26071725,26071725,0.496171,1.233,40.6039,"Aug 6, 18",0.5793602779781434
2018-08-07,40.5372,40.9341,40.4776,40.5272,17958832,17958832,-0.198469,-0.487,40.6549,"Aug 7, 18",0.5716623620386098
2018-08-08,40.3982,41.3211,40.2692,41.0929,24513719,24513719,0.565635,1.396,41.0346,"Aug 8, 18",0.5936004529554567
2018-08-09,40.9837,41.0532,40.4975,40.686,19090378,19090378,-0.40686,-0.99,40.7102,"Aug 9, 18",0.5778206947902366
2018-08-10,40.4975,40.9936,40.3883,40.6166,17261979,17261979,-0.069464,-0.171,40.617,"Aug 10, 18",0.5751293327438707
2018-08-13,40.6364,40.8944,40.4975,40.4975,18843100,18843100,-0.119081,-0.293,40.6307,"Aug 13, 18",0.5705105831801507
2018-08-14,40.5272,40.7208,40.2295,40.3982,16448577,16448577,-0.099234,-0.245,40.4266,"Aug 14, 18",0.5666596861887366
2018-08-15,40.4876,40.9242,40.3387,40.8448,21279365,21279365,0.446554,1.105,40.7545,"Aug 15, 18",0.5839790275418634
2018-08-16,40.9143,41.1524,40.7555,41.1028,15614269,15614269,0.258009,0.632,40.9846,"Aug 16, 18",0.5939843792416099
2018-08-17,41.1623,41.8669,41.1524,41.7677,24583231,24583231,0.664869,1.618,41.6562,"Aug 17, 18",0.6197694891065763
2018-08-20,41.8768,42.4425,41.7677,42.0058,21367175,21367175,0.238162,0.57,42.1155,"Aug 20, 18",0.6290031101907222
2018-08-21,42.0058,42.115,41.6684,41.8371,17678607,17678607,-0.168698,-0.402,41.8783,"Aug 21, 18",0.6224608511529421
2018-08-22,41.8272,42.0108,41.4898,41.7478,14233143,14233143,-0.089311,-0.213,41.8251,"Aug 22, 18",0.6189977584909757
2018-08-23,41.7875,41.9959,41.6395,41.8768,19954610,19954610,0.129004,0.309,41.8331,"Aug 23, 18",0.6240004343408491
2018-08-24,42.1051,42.1646,41.6784,42.0753,20552243,20552243,0.198469,0.474,41.9309,"Aug 24, 18",0.6316983502803825
2018-08-27,42.1944,42.2936,40.9936,41.2616,23231398,23231398,-0.813721,-1.934,41.2981,"Aug 27, 18",0.6001427119932367
2018-08-28,41.2914,41.46,41.0036,41.1822,18854039,18854039,-0.079387,-0.192,41.1915,"Aug 28, 18",0.5970635456174233
2018-08-29,41.1822,41.2963,40.8547,41.1822,14976323,14976323,0,0,41.1572,"Aug 29, 18",0.5970635456174233
2018-08-30,40.9143,41.5841,40.8845,41.1822,15194858,15194858,0,0,41.2772,"Aug 30, 18",0.5970635456174233
2018-08-31,40.9738,41.2566,40.7753,41.202,19908467,19908467,0.019847,0.048,41.1312,"Aug 31, 18",0.5978313981897293
2018-09-04,41.1623,41.2318,40.9043,41.0532,14492231,14492231,-0.148851,-0.361,41.0797,"Sep 4, 18",0.5920608697675499
2018-09-05,40.9738,41.599,40.944,41.5295,20702043,20702043,0.476324,1.16,41.4108,"Sep 5, 18",0.610531989979136
2018-09-06,41.5295,41.5891,41.1326,41.46,17416277,17416277,-0.069464,-0.167,41.339,"Sep 6, 18",0.6078367498894758
2018-09-07,41.2715,42.0257,41.1425,41.8768,20134401,20134401,0.416783,1.005,41.6989,"Sep 7, 18",0.6240004343408491
2018-09-10,42.0555,42.3929,41.728,41.7379,20381623,20381623,-0.138927,-0.332,41.9607,"Sep 10, 18",0.6186138322048228
2018-09-11,41.6784,42.1001,41.6287,41.986,18651629,18651629,0.248085,0.594,41.9416,"Sep 11, 18",0.6282352576184159
2018-09-12,41.9761,42.4623,41.9562,42.0852,16611205,16611205,0.099234,0.236,42.1894,"Sep 12, 18",0.6320822765665356
2018-09-13,42.1745,42.5913,42.1051,42.5219,17709787,17709787,0.436631,1.037,42.4074,"Sep 13, 18",0.6490176916335094
2018-09-14,42.4226,42.6707,42.1745,42.631,15939852,15939852,0.109157,0.257,42.508,"Sep 14, 18",0.6532486368677819
2018-09-17,42.6906,42.8493,42.4127,42.6806,16038234,16038234,0.049617,0.116,42.6684,"Sep 17, 18",0.6551721463418416
2018-09-18,42.6707,43.3443,42.502,43.1768,19416509,19416509,0.496171,1.163,43.0731,"Sep 18, 18",0.6744149971690283
2018-09-19,43.0875,43.3455,42.6608,42.9287,22564634,22564634,-0.248085,-0.575,42.9653,"Sep 19, 18",0.664793571755435
2018-09-20,43.0379,43.544,43.018,43.415,17476185,17476185,0.486248,1.133,43.3631,"Sep 20, 18",0.6836524962964685
2018-09-21,43.4447,43.8566,43.276,43.7226,35192233,35192233,0.307626,0.709,43.6274,"Sep 21, 18",0.6955813574702747
2018-09-24,43.6035,44.1146,43.4943,43.5936,17163134,17163134,-0.129005,-0.295,43.7072,"Sep 24, 18",0.6905786816204016
2018-09-25,43.7921,43.9508,43.4249,43.4547,14533656,14533656,-0.138928,-0.319,43.6209,"Sep 25, 18",0.6851920794843754
2018-09-26,43.5043,43.9707,43.3058,43.3455,17442871,17442871,-0.109157,-0.251,43.6145,"Sep 26, 18",0.6809572562068082
2018-09-27,43.4547,43.8417,43.3455,43.5638,14124737,14124737,0.218315,0.504,43.6144,"Sep 27, 18",0.6894230247186479
2018-09-28,43.5936,43.802,43.3902,43.7325,14662793,14662793,0.168698,0.387,43.6628,"Sep 28, 18",0.6959652837564279
2018-10-01,43.6928,44.1791,43.5737,43.931,16008053,16008053,0.198468,0.454,43.9718,"Oct 1, 18",0.7036631996959613
2018-10-02,43.8714,44.0501,43.7921,43.8814,17236862,17236862,-0.049617,-0.113,43.9203,"Oct 2, 18",0.7017396902219015
2018-10-03,43.9409,44.4966,43.9409,44.4668,22730183,22730183,0.585482,1.334,44.3428,"Oct 3, 18",0.7244417556677601
2018-10-04,44.189,44.447,43.9508,44.3577,17989207,17989207,-0.109158,-0.245,44.2247,"Oct 4, 18",0.7202108104334877
2018-10-05,44.3676,44.6554,44.2585,44.5661,17184608,17184608,0.208392,0.47,44.4914,"Oct 5, 18",0.7282926526591742
2018-10-08,44.4073,44.9722,44.3577,44.9332,23415164,23415164,0.367167,0.824,44.776,"Oct 8, 18",0.7425289495931932
2018-10-09,44.6455,45.4592,44.447,45.1218,20386178,20386178,0.188545,0.42,45.0413,"Oct 9, 18",0.7498429392465737
2018-10-10,45.1019,45.3798,44.1394,44.1691,32017319,32017319,-0.952649,-2.111,44.6431,"Oct 10, 18",0.7128968207801072
2018-10-11,44.0203,44.1493,42.0791,42.4822,42029578,42029578,-1.687,-3.819,42.9148,"Oct 11, 18",0.6474781084456026
2018-10-12,42.4425,43.6234,42.3135,43.4447,28858723,28858723,0.962572,2.266,43.1803,"Oct 12, 18",0.6848042751549277
2018-10-15,43.3157,43.3753,42.6509,42.7898,22773043,22773043,-0.654946,-1.508,42.9882,"Oct 15, 18",0.6594069696194088
2018-10-16,43.018,43.6432,42.7104,43.5936,21208405,21208405,0.803797,1.878,43.2301,"Oct 16, 18",0.6905786816204016
2018-10-17,43.4348,44.452,43.415,44.2287,21967908,21967908,0.635099,1.457,44.1347,"Oct 17, 18",0.7152081345836145
2018-10-18,44.0004,44.1592,43.3753,43.663,21345724,21345724,-0.565635,-1.279,43.6998,"Oct 18, 18",0.6932700436667673
2018-10-19,43.7127,44.4867,43.6432,44.1592,18562548,18562548,0.496171,1.136,44.1798,"Oct 19, 18",0.712512894493954
2018-10-22,44.0997,44.1691,43.6829,44.0302,17103310,17103310,-0.129004,-0.292,43.9091,"Oct 22, 18",0.7075102186440809
2018-10-23,43.5539,43.9806,43.3554,43.7623,21890987,21890987,-0.267933,-0.609,43.6772,"Oct 23, 18",0.6971209406581815
2018-10-24,43.4745,43.9462,42.0306,42.1547,35035292,35035292,-1.6076,-3.673,42.9953,"Oct 24, 18",0.6347775166561959
2018-10-25,42.0654,43.6035,41.341,43.0776,36623024,36623024,0.922878,2.189,43.0351,"Oct 25, 18",0.6705679782209086
2018-10-26,42.7203,42.9486,41.857,42.2738,28743182,28743182,-0.803797,-1.866,42.3376,"Oct 26, 18",0.6393962662199161
2018-10-29,42.6211,43.3455,42.2341,42.8989,30215917,30215917,0.625176,1.479,42.8886,"Oct 29, 18",0.6636379148536813
2018-10-30,41.6287,42.7585,41.46,42.5615,33609272,33609272,-0.337397,-0.786,42.3743,"Oct 30, 18",0.6505533967781216
2018-10-31,42.6806,43.3257,42.3829,42.7302,26748787,26748787,0.168699,0.396,42.8487,"Oct 31, 18",0.6570956558159016
2018-11-01,42.8692,43.4943,42.76,43.3356,23034261,23034261,0.605328,1.417,43.2394,"Nov 1, 18",0.6805733299206551
2018-11-02,43.4249,43.5043,42.1547,42.6012,22982040,22982040,-0.734333,-1.695,42.5947,"Nov 2, 18",0.6520929799660282
2018-11-05,42.502,43.2823,42.502,43.1867,20520313,20520313,0.585482,1.374,43.0392,"Nov 5, 18",0.6747989234551814
2018-11-06,43.2463,43.2562,42.3581,42.6806,21057074,21057074,-0.506095,-1.172,42.7814,"Nov 6, 18",0.6551721463418416
2018-11-07,43.0478,44.2188,42.9585,44.06,34910149,34910149,1.3794,3.232,43.949,"Nov 7, 18",0.7086658755458346
2018-11-08,43.86,44.2,43.47,43.85,24380017,24380017,-0.209985,-0.477,43.7952,"Nov 8, 18",0.7005219846274364
2018-11-09,43.72,44.61,43.72,44.28,24708399,24708399,0.43,0.981,44.2652,"Nov 9, 18",0.7171975707936803
2018-11-12,44.28,44.55,43.9,44.11,20734237,20734237,-0.17,-0.384,44.1941,"Nov 12, 18",0.7106048971930722
2018-11-13,44.33,44.46,43.35,43.52,19126232,19126232,-0.59,-1.338,43.6833,"Nov 13, 18",0.6877244417556678
2018-11-14,43.76,43.85,42.7123,42.91,26943898,26943898,-0.61,-1.402,43.0942,"Nov 14, 18",0.664068377659368
2018-11-15,42.7,43.385,42.345,43.21,24607466,24607466,0.3,0.699,42.9383,"Nov 15, 18",0.6757025075427942
2018-11-16,43.1,43.78,42.9136,43.51,23343969,23343969,0.3,0.694,43.4677,"Nov 16, 18",0.6873366374262201
2018-11-19,43.62,44.27,43.51,44.18,22458796,22458796,0.67,1.54,43.959,"Nov 19, 18",0.7133195274992049
2018-11-20,44.01,44.39,43.4,43.53,21791753,21791753,-0.65,-1.471,43.8201,"Nov 20, 18",0.6881122460851152
2018-11-21,43.5,43.5,42.773,43.1,18658355,18658355,-0.43,-0.988,43.1204,"Nov 21, 18",0.6714366599188714
2018-11-23,42.95,43.545,42.8,43.14,8390899,8390899,0.04,0.093,43.1807,"Nov 23, 18",0.6729878772366614
2018-11-26,43.32,43.49,42.875,43.34,19115673,19115673,0.2,0.464,43.2506,"Nov 26, 18",0.6807439638256122
2018-11-27,43.2,44.15,42.97,44.07,18753278,18753278,0.73,1.684,43.7538,"Nov 27, 18",0.7090536798752821
2018-11-28,44.29,44.92,44.1,44.9,18873503,18873503,0.83,1.883,44.6303,"Nov 28, 18",0.7412414392194273
2018-11-29,44.76,45.83,44.701,45.51,24729884,24729884,0.61,1.359,45.3814,"Nov 29, 18",0.7648975033157269
2018-11-30,45.35,46.26,45.28,46.23,42746243,42746243,0.72,1.582,46.045,"Nov 30, 18",0.7928194150359493
2018-12-03,46.37,46.38,45.76,45.99,25397211,25397211,-0.24,-0.519,46.0313,"Dec 3, 18",0.7835121111292087
2018-12-04,46.23,46.47,45.11,45.14,27233298,27233298,-0.85,-1.848,45.6653,"Dec 4, 18",0.7505487431261683
2018-12-06,44.58,44.99,43.615,44.98,30539392,30539392,-0.16,-0.354,44.4637,"Dec 6, 18",0.7443438738550076
2018-12-07,44.82,44.944,43.675,43.92,26531218,26531218,-1.06,-2.357,44.1323,"Dec 7, 18",0.7032366149335691
2018-12-10,44.14,44.56,43.07,44.4,24846171,24846171,0.48,1.093,43.9465,"Dec 10, 18",0.7218512227470506
2018-12-11,44.08,44.51,43.57,44.01,22680157,22680157,-0.39,-0.878,43.9835,"Dec 11, 18",0.7067268538985968
2018-12-12,44.35,44.845,44.15,44.16,19147119,19147119,0.15,0.341,44.4467,"Dec 12, 18",0.7125439188403098
2018-12-13,44.46,44.9,44.21,44.57,22404113,22404113,0.41,0.928,44.4864,"Dec 13, 18",0.7284438963476588
2018-12-14,44.08,44.12,43.425,43.8,31333031,31333031,-0.77,-1.728,43.7395,"Dec 14, 18",0.6985829629801985
2018-12-17,43.5,43.97,42.98,43.11,36672032,36672032,-0.69,-1.575,43.3374,"Dec 17, 18",0.6718244642483188
2018-12-18,43.47,43.5,42.04,42.4,29531122,29531122,-0.71,-1.647,42.6412,"Dec 18, 18",0.6442903568575439
2018-12-19,42.83,42.99,41.56,41.97,35045483,35045483,-0.43,-1.014,42.3126,"Dec 19, 18",0.6276147706912999
2018-12-20,41.71,42.41,41.53,41.95,32727427,32727427,-0.02,-0.048,41.9904,"Dec 20, 18",0.626839162032405
2018-12-21,41.64,42.87,41.45,41.93,58755356,58755356,-0.02,-0.048,42.0582,"Dec 21, 18",0.6260635533735098
2018-12-24,41.81,41.96,40.52,40.55,18764895,18764895,-1.38,-3.291,41.0658,"Dec 24, 18",0.57254655590975
2018-12-26,40.66,42.2,40.42,42.19,24133940,24133940,1.64,4.044,41.4056,"Dec 26, 18",0.6361464659391456
2018-12-27,41.81,42.85,41.26,42.85,27414303,27414303,0.66,1.564,42.0461,"Dec 27, 18",0.661741551682683
2018-12-28,43.02,43.535,42.81,42.96,24175496,24175496,0.11,0.257,43.1144,"Dec 28, 18",0.6660073993066058
2018-12-31,43.21,43.7299,43.1,43.65,19481951,19481951,0.69,1.606,43.5066,Dec 31,0.6927658980384855
2019-01-02,43.12,43.5,42.635,43.25,25076212,25076212,-0.4,-0.916,43.1668,Jan 2,0.6772537248605843
2019-01-03,43.24,43.34,41.95,42.04,27043208,27043208,-1.21,-2.798,42.3799,Jan 3,0.6303294009974326
2019-01-04,42.44,43.345,42.255,43,25754634,25754634,0.96,2.284,42.9062,Jan 4,0.667558616624396
2019-01-07,43.07,43.62,42.86,43.23,19919838,19919838,0.23,0.535,43.2891,Jan 7,0.6764781162016891
2019-01-08,43.56,43.7,43.15,43.43,18669087,18669087,0.2,0.463,43.3937,Jan 8,0.6842342027906398
2019-01-09,43.46,43.67,43.2,43.34,19077393,19077393,-0.09,-0.207,43.4265,Jan 9,0.6807439638256122
2019-01-10,43.22,43.23,42.03,42.31,37695611,37695611,-1.03,-2.377,42.314,Jan 10,0.6408001178925162
2019-01-11,42.33,42.88,42.15,42.88,19985293,19985293,0.57,1.347,42.5876,Jan 11,0.6629049646710257
2019-01-14,42.55,42.63,42.17,42.37,16703162,16703162,-0.51,-1.189,42.353,Jan 14,0.6431269438692012
2019-01-15,42.6,43.24,42.43,42.73,24540172,24540172,0.36,0.85,42.7296,Jan 15,0.6570878997293124
2019-01-16,42.59,42.7921,42.03,42.11,28623739,28623739,-0.62,-1.451,42.3784,Jan 16,0.6330440313035653
